FID;name;country;sitename;latitude;longitude;collector;collectiondate;CS_number;ID_POP;ID_IMP;Accuracy;
8259;Bå5-1;SWE;Bå;56.4;12.9;Magnus Nordborg;05/01/2000 00:00;CS76678;RgMap;REF;0.992292835;
8264;Bla-1;ESP;Bla;416.833;2.8;Albert Kranz;;CS76451;RgMap;REF;0.978738865;
8265;Blh-1;CZE;Blh;48.3;19.85;Albert Kranz;5/24/2002 2:00;;RgMap;IMP;0.950864625;
8266;Boo2-1;SWE;Boo2;55.86;13.51;Magnus Nordborg;5/14/2000 0:00;;RgMap;IMP;0.949855044;
827;KYF-21;USA;KYF;380.786;-84.473;Kathleen Donohue;05/04/1999 00:00;;RgMap;IMP;0.894234069;
8270;Bs-1;SUI;Bs;47.5;7.5;Albert Kranz;;;RgMap;IMP;0.971553732;
8271;Bu-0;GER;Burghaun/Rhon;50.5;9.5;Albert Kranz;;;RgMap;IMP;0.945830412;
8274;Can-0;ESP;Can;292.144;-134.811;Albert Kranz;;;RgMap;IMP;0.956474828;
8275;Cen-0;FRA;Cen;49;0.5;Albert Kranz;;;RgMap;IMP;0.944273138;
8283;Dra3-1;SWE;Dra3;55.76;14.12;Magnus Nordborg;06/01/2000 00:00;CS76811;RgMap;REF;0.989467779;
8284;DraII-1;CZE;DraII;494.112;162.815;Jirina Relichov;5/31/2000 0:00;CS76813;RgMap;REF;0.982930214;
8285;DraIII-1;CZE;DraIII;494.112;162.815;Jirina Relichov;5/31/2000 0:00;CS76815;RgMap;REF;0.983999142;
8290;En-1;GER;Enkheim/Frankfurt;50;8.5;Albert Kranz;;CS76841;RgMap;REF;0.996082753;
8296;Gd-1;GER;Gudow;53.5;10.5;Albert Kranz;;;RgMap;IMP;0.901933722;
8297;Ge-0;SUI;Ge;46.5;6.08;Albert Kranz;;CS76875;RgMap;REF;0.989340033;
83;CUR-5;FRA;CUR;45;1.75;Valerie Le Corre;;;RgMap;IMP;0.949836787;
8300;Gr-1;AUT;Graz;47;15.5;Albert Kranz;;;RgMap;IMP;0.973445099;
8304;Hi-0;NED;Hi;52;5;Albert Kranz;;;RgMap;IMP;0.964528655;
8306;Hov4-1;SWE;Hovdala;56.1;13.74;Magnus Nordborg;05/12/2000 00:00;CS76936;RgMap;REF;0.992437485;
8307;Hovdala-6;SWE;Hovdala;56.1;13.74;Torbjorn Sall;01/01/1999 00:00;CS76938;RgMap;REF;0.995329895;
8310;Hs-0;GER;Hannover/Stroehen;52.24;9.44;Albert Kranz;;;RgMap;IMP;0.961870518;
8311;In-0;AUT;In;47.5;11.5;Albert Kranz;;CS78903;RgMap;REF;0.965900372;
8312;Is-0;GER;Isenburg/Neuwied;50.5;7.5;Albert Kranz;;CS78904;RgMap;REF;0.986334735;
8313;Jm-0;CZE;Jm;49;15;Albert Kranz;;;RgMap;IMP;0.97198002;
8314;Ka-0;AUT;Ka;47;14;Albert Kranz;;;RgMap;IMP;0.84775318;
8323;Lc-0;UK;Lc;57;-4;Albert Kranz;;;RgMap;IMP;0.961157604;
8325;Lip-0;POL;Lip;50;19.3;Albert Kranz;;;RgMap;IMP;0.933012568;
8326;Lis-1;SWE;Lis;560.328;14.775;Magnus Nordborg;6/13/2000 0:00;CS77042;RgMap;REF;0.988432151;
8329;Lm-2;FRA;Lm;48;0.5;Albert Kranz;;;RgMap;IMP;0.970241095;
8334;Lu-1;SWE;Lund;55.71;13.2;Albert Kranz;;CS77056;RgMap;REF;0.986211961;
8335;Lund;SWE;Lund;55.71;13.2;Magnus Nordborg;;CS77060;RgMap;REF;0.996537224;
8337;Mir-0;ITA;Mir;44;12.37;Albert Kranz;;CS76551;RgMap;REF;0.966901706;
8343;Na-1;FRA;Na;47.5;1.5;Albert Kranz;;CS76558;RgMap;REF;0.987293523;
8348;Nw-0;GER;Neuweilnau;50.5;8.5;Albert Kranz;;;RgMap;IMP;0.977541844;
8351;Ost-0;SWE;Ost;60.25;18.37;Albert Kranz;;CS77154;RgMap;REF;0.988377513;
8353;Pa-1;ITA;Pa;38.07;13.22;Albert Kranz;;;RgMap;IMP;0.911695439;
8354;Per-1;RUS;Per;58;563.167;Albert Kranz;;CS76571;RgMap;REF;0.977571132;
8357;Pla-0;ESP;Pla;41.5;2.25;Albert Kranz;;CS76573;RgMap;REF;0.982048693;
8365;Rak-2;CZE;Rak;49;16;Albert Kranz;;CS77201;RgMap;REF;0.984047933;
8366;Rd-0;GER;Rodenbach/Dill;50.5;8.5;Albert Kranz;;CS76584;RgMap;REF;0.984877418;
8369;Rev-1;SWE;Rev1;556.942;134.504;Magnus Nordborg;5/16/1999 0:00;CS77214;RgMap;REF;0.993793724;
8374;Rsch-4;RUS;Rsch;56.3;34;Albert Kranz;;;RgMap;IMP;0.941343893;
8376;Sanna-2;SWE;San;62.69;18;Magnus Nordborg;6/25/2000 0:00;CS77234;RgMap;REF;0.99578878;
8378;Sap-0;CZE;Sap;49.49;14.24;Albert Kranz;;;RgMap;IMP;0.945059991;
8386;Sr:5;SWE;Sr;58.9;11.2;Ivo Cetl;07/01/1992 00:00;CS77268;RgMap;REF;0.982801049;
8387;St-0;SWE;St;59;18;Albert Kranz;;CS77270;RgMap;REF;0.988429886;
8388;Stw-0;RUS;Stw;52;36;Albert Kranz;;;RgMap;IMP;0.966189078;
8389;Ta-0;CZE;Ta;49.5;14.5;Albert Kranz;;;RgMap;IMP;0.956225628;
8395;Tu-0;ITA;Tu;45;7.5;Albert Kranz;;;RgMap;IMP;0.976687442;
84;CUR-6;FRA;CUR;45;1.75;Valerie Le Corre;;;RgMap;IMP;0.947628671;
8411;Rd-0;GER;Rodenbach/Dill;50.5;8.5;Albert Kranz;;;RgMap;IMP;0.977309074;
8412;Sav-0;CZE;Slavice;491.833;158.833;Albert Kranz;;;RgMap;IMP;0.945760125;
8419;Wil-1;LTU;Wil;546.833;253.167;Albert Kranz;;CS78855;1001G;REF;0.977802285;
8420;Kelsterbach-4;GER;Kelsterbach;500.667;85.333;Paul Williams;;CS76525;RgMap;REF;0.982357297;
8422;Fjä1-1;SWE;Fjä1;56.06;14.29;Magnus Nordborg;5/14/2000 0:00;CS76859;RgMap;REF;0.989160059;
8423;Hov2-1;SWE;Hov2;56.1;13.74;Magnus Nordborg;05/12/2000 00:00;;RgMap;IMP;0.8679448;
8424;Kas-2;IND;Kas;35;77;Shauna Somerville;01/01/1976 00:00;CS78905;RgMap;REF;0.980207624;
8426;Ull1-1;SWE;Ull1;56.06;13.97;Magnus Nordborg;5/14/2000 0:00;CS78816;RgMap;REF;0.990733751;
8427;Ull2-13;SWE;Ull2;560.648;139.707;Magnus Nordborg;07/02/2000 00:00;CS78552;RgMap;REF;0.995222277;
8428;Uod-2;AUT;Uod;48.3;14.45;Marcus Koch;6/23/2000 0:00;;RgMap;IMP;0.999310819;
8430;Lisse;NED;Lisse;52.25;45.667;Paul Williams;;;RgMap;IMP;0.957904307;
8464;LP3413.31;USA;LP;416.862;-868.513;Justin Borevitz;;CS79030;1001G;REF;0.999356428;
8483;LP3413.53;USA;LP;416.862;-868.513;Justin Borevitz;;CS79031;1001G;REF;0.999172674;
85;CUR-7;FRA;CUR;45;1.75;Valerie Le Corre;;;RgMap;IMP;0.945624115;
853;MIA-1;USA;MIA;417.976;-866.691;Kathleen Donohue;5/21/1999 0:00;CS78958;1001G;REF;0.999230613;
8534;328ME007;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.93847033;
854;MIA-5;USA;MIA;417.976;-866.691;Kathleen Donohue;5/21/1999 0:00;CS78959;1001G;REF;0.999256157;
8557;328ME032;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.91473331;
86;CUR-8;FRA;CUR;45;1.75;Valerie Le Corre;;;RgMap;IMP;0.941891586;
8608;11ME1.23;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.961376681;
8610;11ME1.32;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.962791555;
8612;11ME1.34;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.9635565;
8616;11ME1.41;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.936274993;
8617;11ME1.42;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.953250741;
8619;11ME1.44;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.869232791;
8629;11ME2.10;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.963433269;
8631;11ME2.12;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.95565694;
8640;11ME2.5;USA;ME (Benton Harbor);42.093;-86.359;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.947210599;
867;MIC-20;USA;MIC;418.266;-864.366;Kathleen Donohue;5/21/1999 0:00;CS78960;1001G;REF;0.999400017;
8673;328PNA032;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.965702544;
868;MIC-24;USA;MIC;418.266;-864.366;Kathleen Donohue;5/21/1999 0:00;CS78961;1001G;REF;0.999257875;
8687;328PNA047;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.967452424;
8690;328PNA051;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.967953563;
8692;328PNA054;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.969447852;
8695;328PNA057;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.966882823;
8699;328PNA062;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;CS79032;1001G;REF;0.999249926;
87;CUR-9;FRA;CUR;45;1.75;Valerie Le Corre;;;RgMap;IMP;0.935890695;
870;MIC-31;USA;MIC;418.266;-864.366;Kathleen Donohue;5/21/1999 0:00;CS77082;1001G;REF;0.997715181;
8701;328PNA064;USA;PNA;420.945;-863.253;Justin Borevitz;3/28/2006 0:00;;RgMap;IMP;0.968261184;
8719;1130PNA1.10;USA;PNA;420.945;-863.253;Justin Borevitz;11/30/2006 0:00;;RgMap;IMP;0.963409536;
8723;11PNA1.14;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;CS79033;1001G;REF;0.999173958;
8724;11PNA1.15;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.930043158;
8725;11PNA1.4;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.958854555;
8727;11PNA1.6;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.94237173;
8730;11PNA1.9;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.961802969;
8759;11PNA3.18;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.938517796;
8760;11PNA3.19;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.927539288;
8768;11PNA3.63;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.932694906;
8770;11PNA3.65;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.932926762;
8774;11PNA3.71;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.913706385;
8777;11PNA3.75;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.945231601;
8787;11PNA3.86;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.941101995;
8791;11PNA3.90;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.942930377;
8796;11PNA4.101;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.97436066;
88;CYR;FRA;CYR;47.4;0.683333;Valerie Le Corre;;CS76790;RgMap;REF;0.977631553;
8805;11PNA4.110;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.942878346;
8811;11PNA4.116;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.939611357;
8824;11PNA4.129;USA;PNA;420.945;-863.253;Justin Borevitz;11/11/2006 00:00;;RgMap;IMP;0.931095642;
89;DAM1;FRA;DAM1;48.7;198.333;Valerie Le Corre;;;RgMap;IMP;0.959394945;
895;MAW-7;USA;MAW;425.319;-725.595;Kathleen Donohue;12/01/2002 00:00;;RgMap;IMP;0.911915429;
8954;RMX413.1;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.966400853;
8957;RMX413.12;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.948989689;
8961;RMX413.16;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.9548354;
8962;RMX413.17;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.955345667;
8965;RMX413.2;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.969010611;
8966;RMX413.20;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.951935365;
8967;RMX413.21;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.963272612;
8969;RMX413.24;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.957044429;
8970;RMX413.25;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.963668777;
8973;RMX413.29;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.967142064;
8975;RMX413.30;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.968452876;
8976;RMX413.31;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.964846317;
8977;RMX413.32;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.965454257;
8985;RMX413.4;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.950898399;
8992;RMX413.48;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.959269889;
8996;RMX413.51;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.963732675;
9;ALL2-1;FRA;ALL2;452.667;148.333;Valerie Le Corre;;;RgMap;IMP;0.966777848;
9001;RMX413.57;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.961488959;
9004;RMX413.6;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.983251544;
9006;RMX413.62;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.967758219;
9007;RMX413.63;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.971571989;
9008;RMX413.66;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.962857278;
9011;RMX413.69;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.969456068;
9012;RMX413.7;USA;RMX;42.036;-86.511;Justin Borevitz;;;RgMap;IMP;0.966642751;
9027;RMX413.85;USA;RMX;42.036;-86.511;Justin Borevitz;;CS79034;1001G;REF;0.997936484;
9041;RMXF413.10;USA;RMXF;42.039;-865.154;Justin Borevitz;;;RgMap;IMP;0.962411821;
9045;RMXF413.15;USA;RMXF;42.039;-865.154;Justin Borevitz;;;RgMap;IMP;0.959809366;
9053;RMXF413.6;USA;RMXF;42.039;-865.154;Justin Borevitz;;;RgMap;IMP;0.970201843;
9057;Vinslöv;SWE;Vinslöv;56.1;139.167;Torbjorn Sall;;CS78847;RgMap;REF;0.990566121;
9058;Västervik;SWE;Västervik;57.75;166.333;Magnus Nordborg;;CS78834;RgMap;REF;0.984623503;
9067;Xan-3;AZE;Xanbulan;386.536;487.992;James Beck;;CS78860;1001G;REF;0.983840121;
9069;Xan-5;AZE;Xanbulan;386.536;487.992;James Beck;;CS78861;1001G;REF;0.984200513;
9070;Xan-6;AZE;Xanbulan;386.536;487.992;James Beck;;CS78862;1001G;REF;0.984040017;
9075;Lerik1-4;AZE;Lerik;387.406;486.131;James Beck;;CS77023;1001G;REF;0.979043771;
9077;Lerik1-6;AZE;Lerik;387.406;486.131;James Beck;;;RgMap;IMP;0.923188779;
9078;Lerik1-7;AZE;Lerik;387.406;486.131;James Beck;;CS77024;1001G;REF;0.986060331;
9079;Lerik2-1;AZE;Lerik;387.833;485.517;James Beck;;CS77025;1001G;REF;0.983794818;
9081;Lerik2-3;AZE;Lerik;387.833;485.517;James Beck;;CS77026;1001G;REF;0.982373158;
9084;Lerik2-6;AZE;Lerik;387.833;485.517;James Beck;;CS77028;1001G;REF;0.988068939;
9085;Lerik2-7;AZE;Lerik;387.833;485.517;James Beck;;CS77029;1001G;REF;0.987232597;
9089;Nar-3;AZE;Narimanabad;389.522;48.925;James Beck;;CS77119;1001G;REF;0.977703221;
9091;Nar-5;AZE;Narimanabad;389.522;48.925;James Beck;;CS77121;1001G;REF;0.972446754;
9095;Istisu-5;AZE;Istisu;389.786;485.594;James Beck;;CS76950;1001G;REF;0.971150844;
9099;Istisu-9;AZE;Istisu;389.786;485.594;James Beck;;CS76953;1001G;REF;0.970885386;
91;JEA;FRA;JEA;436.833;733.333;Valerie Le Corre;;;RgMap;IMP;0.919333932;
9100;Lag1-2;GEO;Lagodechi;418.296;462.831;James Beck;;CS76998;1001G;REF;0.98497581;
9102;Lag1-4;GEO;Lagodechi;418.296;462.831;James Beck;;CS76999;1001G;REF;0.97374971;
9103;Lag1-5;GEO;Lagodechi;418.296;462.831;James Beck;;CS77000;1001G;REF;0.968887709;
9104;Lag1-6;GEO;Lagodechi;418.296;462.831;James Beck;;CS77001;RgMap;REF;0.975850914;
9105;Lag1-7;GEO;Lagodechi;418.296;462.831;James Beck;;CS77002;1001G;REF;0.98540714;
9106;Lag1-8;GEO;Lagodechi;418.296;462.831;James Beck;;CS77003;1001G;REF;0.972587516;
9111;Lag2-4;GEO;Lagodechi;418.296;462.831;James Beck;;CS77005;1001G;REF;0.97852575;
9113;Lag2-6;GEO;Lagodechi;418.296;462.831;James Beck;;CS77006;1001G;REF;0.98172743;
9114;Lag2-7;GEO;Lagodechi;418.296;462.831;James Beck;;CS77007;1001G;REF;0.987282534;
9115;Lag2-10;GEO;Lagodechi;418.296;462.831;James Beck;;CS77004;1001G;REF;0.98759138;
9121;Bak-5;GEO;Bakuriani;417.942;434.767;James Beck;;CS76685;1001G;REF;0.939290122;
9125;Geg-14;ARM;Geghard;401.408;448.203;James Beck;;CS76876;1001G;REF;0.975881647;
9128;Yeg-2;ARM;Yeghegis;398.692;453.622;James Beck;;CS78864;1001G;REF;0.991694748;
9130;Yeg-4;ARM;Yeghegis;398.692;453.622;James Beck;;CS78865;1001G;REF;0.99235133;
9131;Yeg-5;ARM;Yeghegis;398.692;453.622;James Beck;;CS78866;1001G;REF;0.992900557;
9133;Yeg-7;ARM;Yeghegis;398.692;453.622;James Beck;;CS78867;1001G;REF;0.9918378;
9134;Yeg-8;ARM;Yeghegis;398.692;453.622;James Beck;;CS78868;1001G;REF;0.99157158;
9137;Puent-4;ESP;Puentelarra;427.489;-30.497;James Beck;;;RgMap;IMP;0.926099768;
9143;Navajo-5;ESP;Navajo Mountain;393.092;-34.242;James Beck;;;RgMap;IMP;0.893916407;
915;LIN S-5;USA;LIN S;418.972;-714.378;Kathleen Donohue;01/01/1999 00:00;CS77040;1001G;REF;0.98325518;
9151;Cala-7;ESP;Villamayor de Calatrava;388.158;-4.125;James Beck;;;RgMap;IMP;0.934201975;
9152;Cala-8;ESP;Villamayor de Calatrava;388.158;-4.125;James Beck;;;RgMap;IMP;0.918747901;
9153;San Martin-1;ESP;San Martin de Valdeiglesias;403.939;-43.919;James Beck;;;RgMap;IMP;0.911148659;
9165;Truk-5;UKR;Trukhaniv Island;504.625;305.411;James Beck;;;RgMap;IMP;0.874096306;
9179;Ayu-Dag-3;UKR;Ayu-Dag;445.656;343.217;James Beck;;;RgMap;IMP;0.851655494;
9201;Cant-8;ESP;Cantalojas;412.417;-33.828;James Beck;;;RgMap;IMP;0.862701551;
9298;Edi-1;UK;Edinburgh;559.681;-321.833;James Beck;;CS76832;1001G;REF;0.996741013;
9302;Edi-5;UK;Edinburgh;559.681;-321.833;James Beck;;;RgMap;IMP;0.877246455;
9305;Edi-8;UK;Edinburgh;559.681;-321.833;James Beck;;;RgMap;IMP;0.944280441;
9308;Ullapool-3;UK;Ullapool;57.9;-51.525;James Beck;;;RgMap;IMP;0.933949123;
9309;Ullapool-4;UK;Ullapool;57.9;-51.525;James Beck;;;RgMap;IMP;0.940532394;
9312;Ullapool-8;UK;Ullapool;57.9;-51.525;James Beck;;CS78821;1001G;REF;0.986540748;
9314;Gol-2;UK;Golspie;579.672;-396.722;James Beck;;CS76883;1001G;REF;0.986881677;
932;CHA-41;USA;CHA;423.634;-711.445;Kathleen Donohue;6/13/2002 0:00;CS76765;1001G;REF;0.9936622;
9321;Ådal 1;SWE;Ådal;628.622;18.336;Alison Anastasio;;CS76643;RgMap;REF;0.996033758;
9323;Ådal 3;SWE;Ådal;628.622;18.336;Alison Anastasio;;CS76644;RgMap;REF;0.995516507;
9332;Bar 1;SWE;Barsta;628.698;18.381;Alison Anastasio;;CS76688;RgMap;REF;0.995034522;
9336;Bön 1;SWE;Bönhamn;628.794;184.473;Alison Anastasio;;CS76715;RgMap;REF;0.988351903;
9339;Böt 1;SWE;Bötteryd;577.133;150.689;Alison Anastasio;;CS76720;RgMap;REF;0.992336188;
9342;Böt 4;SWE;Bötteryd;577.133;150.689;Alison Anastasio;;;RgMap;IMP;0.961107399;
9343;Dju-1;SWE;Djupvik;573.089;181.512;Alison Anastasio;;CS78896;RgMap;REF;0.983676068;
9344;Dju-2;SWE;Djupvik;573.089;181.512;Alison Anastasio;;;RgMap;IMP;0.965291774;
9349;Djk 3;SWE;Djurklinik;582.896;151.265;Alison Anastasio;;;RgMap;IMP;0.947741861;
